Date,S&P500,Bond Rate,PrDec,PrInc,Dates,IVOL_PUT_12M_MOV_AVG_30D_HIST,IVOL_CALL_12M_MOV_AVG_30D_HIST,S&P500_Return,Regime,Cash_Return,BuyHold_Portfolio,RegimeSwitch_Portfolio,Regime_Return,BuyHold_Peak,BuyHold_Drawdown,RegimeSwitch_Peak,RegimeSwitch_Drawdown
2021-01-12,3801.19,0.0008,0.16597,0.12252,1/12/21,20.5139,20.5139,0.0004158321511944507,1,3.1746031746031746e-06,151440.0226292118,165472.63524459556,0.0004158321511944507,152375.86801751392,-0.6141690285200174,166495.19717964626,-0.6141690285200063
2021-01-13,3809.84,0.0008,0.16015,0.11745,1/13/21,20.536,20.536,0.0022756031663768717,1,3.1746031746031746e-06,151784.64002422302,165849.1852973069,0.0022756031663768717,152375.86801751392,-0.38800631686832787,166495.19717964626,-0.38800631686830567
2021-01-14,3795.54,0.00075,0.16015,0.11745,1/14/21,20.5547,20.5547,-0.003753438464607517,1,2.9761904761904763e-06,151214.92571801948,165226.68058588813,-0.003753438464607517,152375.86801751392,-0.7618938054948399,166495.19717964626,-0.7618938054948288
2021-01-15,3768.25,0.00075,0.16015,0.11745,1/15/21,20.5842,20.5842,-0.00719001775768402,1,2.9761904761904763e-06,150127.68771688006,164038.6978184324,-0.00719001775768402,152375.86801751392,-1.4754175512722623,166495.19717964626,-1.4754175512722512
2021-01-19,3798.91,0.00073,0.16015,0.11745,1/19/21,20.6138,20.6138,0.008136402839514334,1,2.8968253968253965e-06,151349.18706150938,165373.38274515254,0.008136402839514334,152375.86801751392,-0.6737818588744893,166495.19717964626,-0.673781858874456
2021-01-20,3851.85,0.00075,0.158,0.11559,1/20/21,20.6439,20.6439,0.013935576257400273,1,2.9761904761904763e-06,153458.3251993006,167677.95613134187,0.013935576257400273,153458.3251993006,0.0,167677.95613134187,0.0
2021-01-21,3853.07,0.00073,0.158,0.11559,1/21/21,20.6633,20.6633,0.0003167309215053038,1,2.8968253968253965e-06,153506.93019605364,167731.06492490345,0.0003167309215053038,153506.93019605364,0.0,167731.06492490345,0.0
2021-01-22,3841.47,0.0007,0.158,0.11559,1/22/21,20.7042,20.7042,-0.0030105863636010755,1,2.777777777777778e-06,153044.78432528715,167226.09606808826,-0.0030105863636010755,153506.93019605364,-0.30105863636009644,167731.06492490345,-0.30105863636009644
2021-01-25,3855.36,0.0007,0.158,0.11559,1/25/21,20.7391,20.7391,0.003615803325289546,1,2.777777777777778e-06,153598.16416536874,167830.75274232647,0.003615803325289546,153598.16416536874,0.0,167830.75274232647,0.0
2021-01-26,3849.62,0.00068,0.158,0.11559,1/26/21,20.7883,20.7883,-0.0014888363213811928,1,2.6984126984126986e-06,153369.48163966186,167580.88022179893,-0.0014888363213811928,153598.16416536874,-0.14888363213813038,167830.75274232647,-0.14888363213813038
2021-01-27,3750.77,0.0006,0.18553,0.16506,1/27/21,20.9149,20.9149,-0.025677859113367063,0,2.3809523809523808e-06,149431.2816978285,167581.27922389473,2.3809523809523808e-06,153598.16416536874,-2.7128465305444993,167830.75274232647,-0.14864589138485762
2021-01-28,3787.38,0.00055,0.18553,0.16506,1/28/21,20.9824,20.9824,0.009760662477304782,0,2.182539682539683e-06,150889.83000203205,167581.6449766867,2.182539682539683e-06,153598.16416536874,-1.7632594621513897,167830.75274232647,-0.1484279618421569
2021-01-29,3714.24,0.00048,0.18553,0.16506,1/29/21,21.1012,21.1012,-0.019311502938707092,0,1.904761904761905e-06,147975.92060652678,167581.96417981997,1.904761904761905e-06,153598.16416536874,-3.660358565737065,167830.75274232647,-0.1482377683716063
2021-02-01,3773.86,0.00048,0.18553,0.16506,2/1/21,21.2004,21.2004,0.01605173602136656,0,1.904761904761905e-06,150351.19102162143,167582.2833835613,1.904761904761905e-06,153598.16416536874,-2.113940073041176,167830.75274232647,-0.1480475745387677
2021-02-02,3826.31,0.0005,0.18553,0.16506,2/2/21,21.2716,21.2716,0.013898236818535858,0,1.984126984126984e-06,152440.80748038887,167582.6158880918,1.984126984126984e-06,153598.16416536874,-0.7534964309429015,167830.75274232647,-0.14784945558555806
2021-02-03,3830.17,0.0004,0.16746,0.14213,2/3/21,21.3235,21.3235,0.001008804827627774,0,1.5873015873015873e-06,152594.59050290257,167582.88189224398,1.5873015873015873e-06,153598.16416536874,-0.6533760790172538,167830.75274232647,-0.14769096010851523
2021-02-04,3871.74,0.0003,0.16746,0.14213,2/4/21,21.3364,21.3364,0.01085330416143404,0,1.1904761904761904e-06,154250.74600702003,167583.08139567482,1.1904761904761904e-06,154250.74600702003,0.0,167830.75274232647,-0.14757208831203128
2021-02-05,3886.83,0.00023,0.16746,0.14213,2/5/21,21.3536,21.3536,0.003897472454245321,0,9.126984126984127e-07,154851.9340406292,167583.2343484872,9.126984126984127e-07,154851.9340406292,0.0,167830.75274232647,-0.14748095315957332
2021-02-08,3915.59,0.0002,0.16746,0.14213,2/8/21,21.3811,21.3811,0.007399345996609075,0,7.936507936507937e-07,155997.7370788399,167583.36735105416,7.936507936507937e-07,155997.7370788399,0.0,167830.75274232647,-0.1474017051285803
2021-02-09,3911.23,0.00033,0.16746,0.14213,2/9/21,21.4203,21.4203,-0.0011134975827398197,0,1.3095238095238096e-06,155824.03397568973,167583.5868054638,1.3095238095238096e-06,155997.7370788399,-0.11134975827399307,167830.75274232647,-0.14727094577365873
2021-02-10,3909.88,0.00035,0.17195,0.12067,2/10/21,21.4759,21.4759,-0.0003451599624669788,1,1.388888888888889e-06,155770.24975797124,167525.74366093194,-0.0003451599624669788,155997.7370788399,-0.14582732104229112,167830.75274232647,-0.18173610998624135
2021-02-11,3916.38,0.00035,0.17195,0.12067,2/11/21,21.5128,21.5128,0.0016624551137118804,1,1.388888888888889e-06,156029.21080624554,167804.24769015945,0.0016624551137118804,156029.21080624554,0.0,167830.75274232647,-0.015792726740437857
2021-02-12,3934.83,0.00035,0.17195,0.12067,2/12/21,21.5495,21.5495,0.004710983101741784,1,1.388888888888889e-06,156764.26178173188,168594.77066542828,0.004710983101741784,156764.26178173188,0.0,168594.77066542828,0.0
2021-02-16,3932.59,0.00035,0.17195,0.12067,2/16/21,21.602,21.602,-0.0005692749114954987,1,1.388888888888889e-06,156675.01982048043,168498.79389227912,-0.0005692749114954987,156764.26178173188,-0.05692749114954987,168594.77066542828,-0.05692749114954987
2021-02-17,3931.33,0.00035,0.17819,0.13024,2/17/21,21.6197,21.6197,-0.0003203995331321208,1,1.388888888888889e-06,156624.82121727648,168444.80695738268,-0.0003203995331321208,156764.26178173188,-0.08894920492117375,168594.77066542828,-0.08894920492118485
2021-02-18,3913.97,0.00023,0.17819,0.13024,2/18/21,21.6547,21.6547,-0.004415808390544673,1,9.126984126984127e-07,155933.19601757766,167700.9869654766,-0.004415808390544673,156764.26178173188,-0.5301372613302213,168594.77066542828,-0.5301372613302324
2021-02-19,3906.71,0.00023,0.17819,0.13024,2/19/21,21.692,21.692,-0.0018548941356217874,1,9.126984126984127e-07,155643.9564467359,167389.91938821634,-0.0018548941356217874,156764.26178173188,-0.7146433263952923,168594.77066542828,-0.7146433263953034
2021-02-22,3876.5,0.00025,0.17819,0.13024,2/22/21,21.7644,21.7644,-0.007732849379657014,1,9.92063492063492e-07,154440.3851746794,166095.51835391435,-0.007732849379657014,156764.26178173188,-1.4824020351577927,168594.77066542828,-1.4824020351578038
2021-02-23,3881.37,0.00023,0.17819,0.13024,2/23/21,21.8306,21.8306,0.0012562878885591378,1,9.126984126984127e-07,154634.40676007877,166304.1821419663,0.0012562878885591378,156764.26178173188,-1.3586355700246133,168594.77066542828,-1.3586355700246466
2021-02-24,3925.43,0.00028,0.16962,0.12556,2/24/21,21.8533,21.8533,0.01135166191319037,1,1.111111111111111e-06,156389.76426576593,168192.01099239156,0.01135166191319037,156764.26178173188,-0.23889215035973743,168594.77066542828,-0.23889215035974853
2021-02-25,3829.34,0.00033,0.16962,0.12556,2/25/21,21.9285,21.9285,-0.024478846903396523,1,1.3095238095238096e-06,152561.52316904598,164074.86450493443,-0.024478846903396523,156764.26178173188,-2.680929036324309,168594.77066542828,-2.680929036324309
2021-02-26,3811.15,0.00035,0.16962,0.12556,2/26/21,21.9979,21.9979,-0.004750165824920272,1,1.388888888888889e-06,151836.8306354906,163295.48169083465,-0.004750165824920272,156764.26178173188,-3.1432107613289517,168594.77066542828,-3.143210761328963
2021-03-01,3901.82,0.00028,0.16962,0.12556,3/1/21,22.0211,22.0211,0.023790719336683086,1,1.111111111111111e-06,155449.13805811104,167180.39866468977,0.023790719336683086,156764.26178173188,-0.8389180726994572,168594.77066542828,-0.8389180726994794
2021-03-02,3870.29,0.00035,0.16962,0.12556,3/2/21,22.0424,22.0424,-0.008080844323930969,1,1.388888888888889e-06,154192.9777731742,165829.4398890677,-0.008080844323930969,156764.26178173188,-1.640223338746527,168594.77066542828,-1.6402233387465492
2021-03-03,3819.72,0.00035,0.17317,0.13419,3/3/21,22.0855,22.0855,-0.01306620434127681,1,1.388888888888889e-06,152178.26081759995,163662.67854167765,-0.01306620434127681,156764.26178173188,-2.9254122795648208,168594.77066542828,-2.925412279564843
2021-03-04,3768.47,0.00028,0.17317,0.13419,3/4/21,22.1546,22.1546,-0.013417213827191521,1,1.111111111111111e-06,150136.4525523601,161466.78138815306,-0.013417213827191521,156764.26178173188,-4.2278827801963565,168594.77066542828,-4.22788278019638
2021-03-05,3841.94,0.00028,0.17317,0.13419,3/5/21,22.1821,22.1821,0.019495975820425837,1,1.111111111111111e-06,153063.50920108543,164614.73385389848,0.019495975820425837,156764.26178173188,-2.36071189860807,168594.77066542828,-2.3607118986081033
2021-03-08,3821.35,0.00035,0.17317,0.13419,3/8/21,22.2013,22.2013,-0.005359271617984662,1,1.388888888888889e-06,152243.2002804749,163732.51878285318,-0.005359271617984662,156764.26178173188,-2.883987364130103,168594.77066542828,-2.883987364130114
2021-03-09,3875.44,0.00035,0.17317,0.13419,3/9/21,22.2005,22.2005,0.014154683554241432,1,1.388888888888889e-06,154398.15460373004,166050.10077376338,0.014154683554241432,156764.26178173188,-1.5093409372196387,168594.77066542828,-1.509340937219661
2021-03-10,3898.81,0.0003,0.16299,0.12029,3/10/21,22.1807,22.1807,0.006030283013025661,1,1.1904761904761904e-06,155329.2191726794,167051.42987577058,0.006030283013025661,156764.26178173188,-0.9154143889316568,168594.77066542828,-0.915414388931679
2021-03-11,3939.34,0.00028,0.16299,0.12029,3/11/21,22.0571,22.0571,0.010395479646353678,1,1.111111111111111e-06,156943.940909073,168788.00961493846,0.010395479646353678,156943.940909073,0.0,168788.00961493846,0.0
2021-03-12,3943.34,0.00025,0.16299,0.12029,3/12/21,21.9748,21.9748,0.0010153985185334946,1,9.92063492063492e-07,157103.30155416488,168959.39670984767,0.0010153985185334946,157103.30155416488,0.0,168959.39670984767,0.0
2021-03-15,3968.94,0.00015,0.16299,0.12029,3/15/21,21.8549,21.8549,0.006491958593476621,1,5.952380952380952e-07,158123.209682753,170056.27411726682,0.006491958593476621,158123.209682753,0.0,170056.27411726682,0.0
2021-03-16,3962.71,8e-05,0.16299,0.12029,3/16/21,21.7693,21.7693,-0.0015696886322292825,1,3.174603174603175e-07,157875.0054780224,169789.33871694567,-0.0015696886322292825,158123.209682753,-0.15696886322291714,170056.27411726682,-0.15696886322292825
2021-03-17,3974.12,8e-05,0.15857,0.10954,3/17/21,21.695,21.695,0.0028793426720601367,1,3.174603174603175e-07,158329.58171814698,170278.22040517424,0.0028793426720601367,158329.58171814698,0.0,170278.22040517424,0.0
2021-03-18,3915.46,3e-05,0.15857,0.10954,3/18/21,21.6489,21.6489,-0.014760500437832724,1,1.1904761904761906e-07,155992.55785787437,167764.82865833028,-0.014760500437832724,158329.58171814698,-1.4760500437832835,170278.22040517424,-1.4760500437832835
2021-03-19,3913.1,5e-05,0.15857,0.10954,3/19/21,21.6256,21.6256,-0.0006027388863633076,1,1.9841269841269841e-07,155898.53507727015,167663.71027233385,-0.0006027388863633076,158329.58171814698,-1.535434259660018,170278.22040517424,-1.5354342596599957
2021-03-22,3940.59,5e-05,0.15857,0.10954,3/22/21,21.5692,21.5692,0.0070251207482558975,1,1.9841269841269841e-07,156993.7411106642,168841.56808209757,0.0070251207482558975,158329.58171814698,-0.8437087959095257,170278.22040517424,-0.8437087959095368
2021-03-23,3910.52,0.0001,0.15857,0.10954,3/23/21,21.5147,21.5147,-0.0076308370066411335,1,3.9682539682539683e-07,155795.7474611859,167553.16559611738,-0.0076308370066411335,158329.58171814698,-1.600354292270989,170278.22040517424,-1.600354292270989
2021-03-24,3889.14,0.00015,0.15763,0.11251,3/24/21,21.4679,21.4679,-0.005467303581109473,1,5.952380952380952e-07,154943.96481316973,166637.10157382753,-0.005467303581109473,158329.58171814698,-2.1383350276287683,170278.22040517424,-2.138335027628746
2021-03-25,3909.52,0.00015,0.15763,0.11251,3/25/21,21.3943,21.3943,0.00524023305923671,1,5.952380952380952e-07,155755.9072999129,167510.31882239008,0.00524023305923671,158329.58171814698,-1.6255170956085974,170278.22040517424,-1.6255170956085752
2021-03-26,3974.54,0.00015,0.15763,0.11251,3/26/21,21.298,21.298,0.016631197691788335,1,5.952380952380952e-07,158346.31458588163,170296.21605013974,0.016631197691788335,158346.31458588163,0.0,170296.21605013974,0.0
2021-03-29,3971.09,8e-05,0.15763,0.11251,3/29/21,21.2126,21.2126,-0.0008680249789911887,1,3.174603174603175e-07,158208.86602948987,170148.39468078053,-0.0008680249789911887,158346.31458588163,-0.08680249789912997,170296.21605013974,-0.08680249789912997
2021-03-30,3958.55,0.00013,0.15763,0.11251,3/30/21,21.0972,21.0972,-0.003157823166939022,1,5.158730158730158e-07,157709.27040712678,169611.09613824007,-0.003157823166939022,158346.31458588163,-0.4023107076542298,170296.21605013974,-0.4023107076542187
2021-03-31,3972.89,0.00013,0.14132,0.09206,3/31/21,20.9802,20.9802,0.003622538555784205,1,5.158730158730158e-07,158280.5783197812,170225.51887348967,0.003622538555784205,158346.31458588163,-0.04151423812568389,170296.21605013974,-0.04151423812568389
2021-04-01,4019.87,8e-05,0.14132,0.09206,4/1/21,20.8472,20.8472,0.011825144919693331,1,3.174603174603175e-07,160152.26909638545,172238.46030319866,0.011825144919693331,160152.26909638545,0.0,172238.46030319866,0.0
2021-04-05,4077.91,0.00015,0.14132,0.09206,4/5/21,20.7124,20.7124,0.014438277854756487,1,5.952380952380952e-07,162464.5920566688,174725.2870503317,0.014438277854756487,162464.5920566688,0.0,174725.2870503317,0.0
2021-04-06,4073.94,0.00015,0.14132,0.09206,4/6/21,20.5755,20.5755,-0.0009735379152555623,1,5.952380952380952e-07,162306.42661641512,174555.1853586343,-0.0009735379152555623,162464.5920566688,-0.09735379152554513,174725.2870503317,-0.09735379152555623
2021-04-07,4079.95,0.0001,0.13589,0.0826,4/7/21,20.4433,20.4433,0.0014752303666720756,1,3.9682539682539683e-07,162545.8659856657,174812.69446873546,0.0014752303666720756,162545.8659856657,0.0,174812.69446873546,0.0
2021-04-08,4097.17,5e-05,0.13589,0.0826,4/8/21,20.3276,20.3276,0.004220639958823158,1,1.9841269841269841e-07,163231.9135627863,175550.51591231974,0.004220639958823158,163231.9135627863,0.0,175550.51591231974,0.0
2021-04-09,4128.8,3e-05,0.13589,0.0826,4/9/21,20.1659,20.1659,0.007719962803593772,1,1.1904761904761906e-07,164492.05786385044,176905.75936531453,0.007719962803593772,164492.05786385044,0.0,176905.75936531453,0.0
2021-04-12,4127.99,0.0001,0.13589,0.0826,4/12/21,20.0173,20.0173,-0.000196182910288778,1,3.9682539682539683e-07,164459.7873332193,176871.0534785954,-0.000196182910288778,164492.05786385044,-0.0196182910288778,176905.75936531453,-0.0196182910288778
2021-04-13,4141.59,0.00015,0.13589,0.0826,4/13/21,19.9052,19.9052,0.00329458162447116,1,5.952380952380952e-07,165001.6135265318,177453.76960128683,0.00329458162447116,165001.6135265318,0.0,177453.76960128683,0.0
2021-04-14,4124.66,0.00015,0.13873,0.0885,4/14/21,19.7885,19.7885,-0.0040878020277237415,1,5.952380952380952e-07,164327.11959618033,176728.37372208346,-0.0040878020277237415,165001.6135265318,-0.40878020277237415,177453.76960128683,-0.40878020277237415
2021-04-15,4170.42,0.0001,0.13873,0.0885,4/15/21,19.6469,19.6469,0.011094247768300924,1,3.9682539682539683e-07,166150.20537603158,178689.04208784513,0.011094247768300924,166150.20537603158,0.0,178689.04208784513,0.0
2021-04-16,4185.47,8e-05,0.13873,0.0885,4/16/21,19.4931,19.4931,0.0036087492386858155,1,3.174603174603175e-07,166749.79980318982,179333.88603244114,0.0036087492386858155,166749.79980318982,0.0,179333.88603244114,0.0
2021-04-19,4163.26,0.00015,0.13873,0.0885,4/19/21,19.3841,19.3841,-0.005306453038726788,1,5.952380952380952e-07,165864.9498213171,178382.2591879576,-0.005306453038726788,166749.79980318982,-0.5306453038726788,179333.88603244114,-0.5306453038726899
2021-04-20,4134.94,0.00015,0.13873,0.0885,4/20/21,19.2877,19.2877,-0.006802361610853236,1,5.952380952380952e-07,164736.67645406647,177168.83855600018,-0.006802361610853236,166749.79980318982,-1.2072718237139624,179333.88603244114,-1.2072718237139513
2021-04-21,4173.42,0.00013,0.136,0.08606,4/21/21,19.1878,19.1878,0.009306060063749566,1,5.158730158730158e-07,166269.7258598505,178817.58240902706,0.009306060063749566,166749.79980318982,-0.287900761443749,179333.88603244114,-0.2879007614437601
2021-04-22,4134.98,0.00015,0.136,0.08606,4/22/21,19.1047,19.1047,-0.009210671343885979,1,5.952380952380952e-07,164738.2700605174,177170.55242694926,-0.009210671343885979,166749.79980318982,-1.206316136539043,179333.88603244114,-1.206316136539043
2021-04-23,4180.17,0.00015,0.136,0.08606,4/23/21,19.0191,19.0191,0.010928710658818286,1,5.952380952380952e-07,166538.64694844306,179106.79813168637,0.010928710658818286,166749.79980318982,-0.1266285506765108,179333.88603244114,-0.1266285506765219
2021-04-26,4187.62,8e-05,0.136,0.08606,4/26/21,18.9366,18.9366,0.001782224167916624,1,3.174603174603175e-07,166835.45614992673,179426.00659595482,0.001782224167916624,166835.45614992673,0.0,179426.00659595482,0.0
2021-04-27,4186.72,0.0001,0.136,0.08606,4/27/21,18.8597,18.8597,-0.0002149192142553158,1,3.9682539682539683e-07,166799.60000478104,179387.44449960024,-0.0002149192142553158,166835.45614992673,-0.02149192142554268,179426.00659595482,-0.02149192142553158
2021-04-28,4183.18,8e-05,0.13351,0.08441,4/28/21,18.7718,18.7718,-0.0008455306301830001,1,3.174603174603175e-07,166658.56583387472,179235.7669206056,-0.0008455306301830001,166835.45614992673,-0.106026812365978,179426.00659595482,-0.1060268123659669
2021-04-29,4211.47,8e-05,0.13351,0.08441,4/29/21,18.7083,18.7083,0.006762797680233579,1,3.174603174603175e-07,167785.6439962871,180447.90214935114,0.006762797680233579,167785.6439962871,0.0,180447.90214935114,0.0
2021-04-30,4181.17,3e-05,0.13351,0.08441,4/30/21,18.6338,18.6338,-0.007194637501869883,1,1.1904761904761906e-07,166578.48710971602,179149.64490541368,-0.007194637501869883,167785.6439962871,-0.7194637501869994,180447.90214935114,-0.7194637501869883
2021-05-03,4192.66,5e-05,0.13351,0.08441,5/3/21,18.5508,18.5508,0.0027480346410215795,1,1.9841269841269841e-07,167036.2505627425,179641.95433554047,0.0027480346410215795,167785.6439962871,-0.4466373973933013,180447.90214935114,-0.4466373973933013
2021-05-04,4164.66,0.0001,0.13351,0.08441,5/4/21,18.5069,18.5069,-0.006678337857112138,1,3.9682539682539683e-07,165920.72604709928,178442.2446711758,-0.006678337857112138,167785.6439962871,-1.1114883876650938,180447.90214935114,-1.111488387665105
2021-05-05,4167.59,8e-05,0.13609,0.09283,5/5/21,18.4596,18.4596,0.0007035388242977447,1,3.174603174603175e-07,166037.45771962908,178567.78571819683,0.0007035388242977447,167785.6439962871,-1.0419164804688075,180447.90214935114,-1.0419164804688075
2021-05-06,4201.62,8e-05,0.13609,0.09283,5/6/21,18.3943,18.3943,0.008165390549454088,1,3.174603174603175e-07,167393.21840774833,180025.8614281371,0.008165390549454088,167785.6439962871,-0.23388508050633527,180447.90214935114,-0.23388508050634638
2021-05-07,4232.6,8e-05,0.13609,0.09283,5/7/21,18.3297,18.3297,0.007373346471123199,1,3.174603174603175e-07,168627.46660398506,181353.25447820922,0.007373346471123199,168627.46660398506,0.0,181353.25447820922,0.0
2021-05-10,4188.43,5e-05,0.13609,0.09283,5/10/21,18.3078,18.3078,-0.010435666020885526,1,1.9841269841269841e-07,166867.72668055783,179460.71248267393,-0.010435666020885526,168627.46660398506,-1.0435666020885637,181353.25447820922,-1.0435666020885748
2021-05-11,4152.1,0.0001,0.13609,0.09283,5/11/21,18.3031,18.3031,-0.008673894514173552,1,3.9682539682539683e-07,165420.3336215107,177904.08919316082,-0.008673894514173552,168627.46660398506,-1.9019042668808939,181353.25447820922,-1.9019042668808717
2021-05-12,4063.04,0.0001,0.16066,0.10217,5/12/21,18.356,18.356,-0.021449387057151936,1,3.9682539682539683e-07,161872.16885853972,174088.15552500662,-0.021449387057151936,168627.46660398506,-4.006048291830111,181353.25447820922,-4.0060482918300995
2021-05-13,4112.5,8e-05,0.16066,0.10217,5/13/21,18.3828,18.3828,0.012173151138064053,1,3.174603174603175e-07,163842.66323510095,176207.35695355933,0.012173151138064053,168627.46660398506,-2.8374994093465444,181353.25447820922,-2.8374994093465222
2021-05-14,4173.85,5e-05,0.16066,0.10217,5/14/21,18.38,18.38,0.014917933130699224,1,1.9841269841269841e-07,166286.85712919786,178836.00652172978,0.014917933130699224,168627.46660398506,-1.3880357227236462,181353.25447820922,-1.388035722723624
2021-05-17,4163.29,5e-05,0.16066,0.10217,5/17/21,18.391,18.391,-0.0025300382141189015,1,1.9841269841269841e-07,165866.14502615525,178383.5445911694,-0.0025300382141189015,168627.46660398506,-1.6375277607144856,181353.25447820922,-1.6375277607144634
2021-05-18,4127.83,0.0001,0.16066,0.10217,5/18/21,18.4228,18.4228,-0.008517302421882755,1,3.9682539682539683e-07,164453.41290741565,176864.19799479897,-0.008517302421882755,168627.46660398506,-2.475310683740506,181353.25447820922,-2.475310683740517
2021-05-19,4115.68,5e-05,0.16076,0.09879,5/19/21,18.4685,18.4685,-0.0029434351705374118,1,1.9841269841269841e-07,163969.35494794903,176343.60969401218,-0.0029434351705374118,168627.46660398506,-2.762368284269734,181353.25447820922,-2.762368284269734
2021-05-20,4159.12,3e-05,0.16076,0.09879,5/20/21,18.4896,18.4896,0.010554756443649449,1,1.1904761904761906e-07,165700.01155364697,178204.87354472646,0.010554756443649449,168627.46660398506,-1.7360487643529043,181353.25447820922,-1.7360487643529154
2021-05-21,4155.86,3e-05,0.16076,0.09879,5/21/21,18.5173,18.5173,-0.0007838196541576359,1,1.1904761904761906e-07,165570.13262789705,178065.19306237545,-0.0007838196541576359,168627.46660398506,-1.8130699806266026,181353.25447820922,-1.8130699806265915
2021-05-24,4197.05,3e-05,0.16076,0.09879,5/24/21,18.5182,18.5182,0.009911305963146155,1,1.1904761904761906e-07,167211.14887073083,179830.05167220335,0.009911305963146155,168627.46660398506,-0.8399092756225746,181353.25447820922,-0.8399092756225635
2021-05-25,4188.13,0.0001,0.16076,0.09879,5/25/21,18.5227,18.5227,-0.002125302295660103,1,3.9682539682539683e-07,166855.77463217592,179447.85845055574,-0.002125302295660103,168627.46660398506,-1.0506544440769483,181353.25447820922,-1.0506544440769483
2021-05-26,4195.99,5e-05,0.14356,0.08569,5/26/21,18.5126,18.5126,0.001876732575158746,1,1.9841269841269841e-07,167168.91829978148,179784.63409205235,0.001876732575158746,168627.46660398506,-0.864952983981504,181353.25447820922,-0.8649529839815151
2021-05-27,4200.88,5e-05,0.14356,0.08569,5/27/21,18.5066,18.5066,0.0011653983922745859,1,1.9841269841269841e-07,167363.73668840632,179994.15481557892,0.0011653983922745859,168627.46660398506,-0.7494211595709732,181353.25447820922,-0.7494211595709732
2021-05-28,4204.11,8e-05,0.14356,0.08569,5/28/21,18.4843,18.4843,0.0007688865190149663,1,3.174603174603175e-07,167492.420409318,180132.54989471813,0.0007688865190149663,168627.46660398506,-0.67310872749613,181353.25447820922,-0.6731087274961189
2021-06-01,4202.04,0.0001,0.14356,0.08569,6/1/21,18.4694,18.4694,-0.0004923753184382651,1,3.9682539682539683e-07,167409.95127548298,180043.8570731026,-0.0004923753184382651,168627.46660398506,-0.7220148372159119,181353.25447820922,-0.7220148372159119
2021-06-02,4208.12,0.00015,0.13783,0.07972,6/2/21,18.4442,18.4442,0.0014469162597214869,1,5.952380952380952e-07,167652.17945602266,180304.36545736465,0.0014469162597214869,168627.46660398506,-0.5783679062514868,181353.25447820922,-0.5783679062514979
2021-06-03,4192.85,0.00015,0.13783,0.07972,6/3/21,18.4423,18.4423,-0.003628698801364849,1,5.952380952380952e-07,167043.82019338437,179650.09522254867,-0.003628698801364849,168627.46660398506,-0.9391390634598262,181353.25447820922,-0.9391390634598151
2021-06-04,4229.89,0.00015,0.13783,0.07972,6/4/21,18.4099,18.4099,0.00883408659980689,1,5.952380952380952e-07,168519.4997669353,181237.13972140822,0.00883408659980689,168627.46660398506,-0.06402683929499497,181353.25447820922,-0.06402683929498387
2021-06-07,4226.52,0.00018,0.13783,0.07972,6/7/21,18.3946,18.3946,-0.0007967110255822085,1,7.142857142857143e-07,168385.2384234454,181092.74609394718,-0.0007967110255822085,168627.46660398506,-0.14364693096440284,181353.25447820922,-0.14364693096441394
2021-06-08,4227.26,0.0002,0.13783,0.07972,6/8/21,18.3794,18.3794,0.00017508493985585183,1,7.936507936507937e-07,168414.72014278738,181124.45270650537,0.00017508493985585183,168627.46660398506,-0.12616358739309108,181353.25447820922,-0.12616358739310218
2021-06-09,4219.55,0.0002,0.13792,0.08174,6/9/21,18.3731,18.3731,-0.0018238764589828538,1,7.936507936507937e-07,168107.55249937277,180794.1040810678,-0.0018238764589828538,168627.46660398506,-0.3083211264943486,181353.25447820922,-0.3083211264943597
2021-06-10,4239.18,0.0002,0.13792,0.08174,6/10/21,18.3457,18.3457,0.004652154850635748,1,7.936507936507937e-07,168889.61486516122,181635.1862493349,0.004652154850635748,168889.61486516122,0.0,181635.1862493349,0.0
2021-06-11,4247.44,0.00018,0.13792,0.08174,6/11/21,18.3106,18.3106,0.0019484900381676606,1,7.142857142857143e-07,169218.69459727596,181989.10060032245,0.0019484900381676606,169218.69459727596,0.0,181989.10060032245,0.0
2021-06-14,4255.15,0.00015,0.13792,0.08174,6/14/21,18.2744,18.2744,0.0018152110447704484,1,5.952380952380952e-07,169525.86224069056,182319.44922576,0.0018152110447704484,169525.86224069056,0.0,182319.44922576,0.0
2021-06-15,4246.59,0.0002,0.13792,0.08174,6/15/21,18.2495,18.2495,-0.0020116799642784233,1,7.936507936507937e-07,169184.83046019395,181952.68084265426,-0.0020116799642784233,169525.86224069056,-0.20116799642784233,182319.44922576,-0.20116799642785343
2021-06-16,4223.7,0.00028,0.13576,0.07791,6/16/21,18.2184,18.2184,-0.005390207201542929,1,1.111111111111111e-06,168272.8891686556,180971.91819203613,-0.005390207201542929,169525.86224069056,-0.7391043793990693,182319.44922576,-0.7391043793990804
2021-06-17,4221.86,0.00028,0.13576,0.07791,6/17/21,18.1936,18.1936,-0.0004356370007340127,1,1.111111111111111e-06,168199.58327191332,180893.0801283779,-0.0004356370007340127,169525.86224069056,-0.7823460982573915,182319.44922576,-0.7823460982574026
2021-06-18,4166.45,0.00028,0.13576,0.07791,6/18/21,18.2081,18.2081,-0.013124547000611053,1,1.111111111111111e-06,165992.0399357779,178518.9403961477,-0.013124547000611053,169525.86224069056,-2.0845328601811763,182319.44922576,-2.0845328601811874
