Date,S&P500,Bond Rate,PrDec,PrInc,Dates,IVOL_PUT_12M_MOV_AVG_30D_HIST,IVOL_CALL_12M_MOV_AVG_30D_HIST,S&P500_Return,Day,Regime,Strategy,OptionEnhanced_Portfolio,Stock_Value,Option_Value,BuyHold_Portfolio,BuyHold_Peak,BuyHold_Drawdown,OptionEnhanced_Peak,OptionEnhanced_Drawdown,BuyHold_daily_return,OptionEnhanced_daily_return,BuyHold_excess_return,OptionEnhanced_excess_return,S&P500_Price
2021-01-12,3801.19,0.0008,0.16597,0.12252,1/12/21,20.5139,20.5139,0.0004158321511944507,510,1,BUY_CALL,179758.74668845139,157684.29001994143,22074.456668509967,151440.0226292118,152375.86801751392,-0.6141690285200174,181586.9048667918,-1.0067676299023387,0.0004158321511944507,0.0005795495606686352,0.000323458929080811,0.0004871763385549954,3801.19
2021-01-13,3809.84,0.0008,0.16015,0.11745,1/13/21,20.536,20.536,0.0022756031663768717,511,1,BUY_CALL,180403.58625799598,158043.1168895987,22360.469368397295,151784.64002422302,152375.86801751392,-0.38800631686832787,181586.9048667918,-0.6516541540613097,0.0022756031663768717,0.003587250030521183,0.002183229944263232,0.0034948768084075432,3809.84
2021-01-14,3795.54,0.00075,0.16015,0.11745,1/14/21,20.5547,20.5547,-0.003753438464607517,512,1,BUY_CALL,179287.57040541142,157449.9117755988,21837.658629812613,151214.92571801948,152375.86801751392,-0.7618938054948399,181586.9048667918,-1.266244646367598,-0.003753438464607517,-0.0061862176674721825,-0.0038458116867211567,-0.006278590889585822,3795.54
2021-01-15,3768.25,0.00075,0.16015,0.11745,1/15/21,20.5842,20.5842,-0.00719001775768402,513,1,BUY_CALL,177203.60485040964,156317.84411398647,20885.760736423155,150127.68771688006,152375.86801751392,-1.4754175512722623,181586.9048667918,-2.4138855274820847,-0.00719001775768402,-0.011623591921567367,-0.007282390979797659,-0.011715965143681006,3768.25
2021-01-19,3798.91,0.00073,0.16015,0.11745,1/19/21,20.6138,20.6138,0.008136402839514334,514,1,BUY_CALL,179517.6523840675,157589.70906470227,21927.943319365233,151349.18706150938,152375.86801751392,-0.6737818588744893,181586.9048667918,-1.139538384798311,0.008136402839514112,0.013058693335337823,0.008044029617400472,0.012966320113224183,3798.91
2021-01-20,3851.85,0.00075,0.158,0.11559,1/20/21,20.6439,20.6439,0.013935576257400273,515,1,BUY_CALL,183582.0846415995,159785.81247275494,23796.272168844564,153458.3251993006,153458.3251993006,0.0,183582.0846415995,0.0,0.013935576257400273,0.022640850097774168,0.013843203035286633,0.022548476875660528,3851.85
2021-01-21,3853.07,0.00073,0.158,0.11559,1/21/21,20.6633,20.6633,0.0003167309215053038,516,1,BUY_CALL,183656.47464619513,159836.4215803829,23820.05306581221,153506.93019605364,153506.93019605364,0.0,183656.47464619513,0.0,0.0003167309215053038,0.00040521385701031143,0.00022435769939166406,0.0003128406348966717,3853.07
2021-01-22,3841.47,0.0007,0.158,0.11559,1/22/21,20.7042,20.7042,-0.0030105863636010755,517,1,BUY_CALL,182748.33035291632,159355.2202291662,23393.11012375012,153044.78432528715,153506.93019605364,-0.30105863636009644,183656.47464619513,-0.49447986793185184,-0.0030105863636009644,-0.004944798679318518,-0.003102959585714604,-0.005037171901432158,3841.47
2021-01-25,3855.36,0.0007,0.158,0.11559,1/25/21,20.7391,20.7391,0.003615803325289546,518,1,BUY_CALL,183815.4074032558,159931.41736437308,23883.990038882723,153598.16416536874,153598.16416536874,0.0,183815.4074032558,0.0,0.003615803325289546,0.005839052254424493,0.0035234301031759063,0.005746679032310853,3855.36
2021-01-26,3849.62,0.00068,0.158,0.11559,1/26/21,20.7883,20.7883,-0.0014888363213811928,519,1,BUY_CALL,183366.02505621812,159693.30566127104,23672.719394947082,153369.48163966186,153598.16416536874,-0.14888363213813038,183815.4074032558,-0.2444747985960949,-0.0014888363213813038,-0.002444747985960949,-0.0015812095434949436,-0.0025371212080745886,3849.62
2021-01-27,3750.77,0.0006,0.18553,0.16506,1/27/21,20.9149,20.9149,-0.025677859113367063,520,0,BUY_PUT,179955.14261425377,0.0,0.0,149431.2816978285,153598.16416536874,-2.7128465305444993,183815.4074032558,-2.100076834437148,-0.025677859113366952,-0.018601496329097023,-0.025770232335480592,-0.018693869551210662,3750.77
2021-01-28,3787.38,0.00055,0.18553,0.16506,1/28/21,20.9824,20.9824,0.009760662477304782,521,0,BUY_PUT,179955.5353734936,0.0,0.0,150889.83000203205,153598.16416536874,-1.7632594621513897,183815.4074032558,-2.0998631639699283,0.009760662477304782,2.1825396825381205e-06,0.009668289255191143,-9.019068243110162e-05,3787.38
2021-01-29,3714.24,0.00048,0.18553,0.16506,1/29/21,21.1012,21.1012,-0.019311502938707092,522,0,BUY_PUT,179955.87814594194,0.0,0.0,147975.92060652678,153598.16416536874,-3.660358565737065,183815.4074032558,-2.0996766875188033,-0.019311502938707203,1.9047619048695452e-06,-0.019403876160820843,-9.04684602087702e-05,3714.24
2021-02-01,3773.86,0.00048,0.18553,0.16506,2/1/21,21.2004,21.2004,0.01605173602136656,523,0,BUY_PUT,179956.2209190432,0.0,0.0,150351.19102162143,153598.16416536874,-2.113940073041176,183815.4074032558,-2.0994902107124735,0.01605173602136656,1.9047619048695452e-06,0.01595936279925292,-9.04684602087702e-05,3773.86
2021-02-02,3826.31,0.0005,0.18553,0.16506,2/2/21,21.2716,21.2716,0.013898236818535858,524,0,BUY_PUT,179956.57797503707,0.0,0.0,152440.80748038887,153598.16416536874,-0.7534964309429015,183815.4074032558,-2.0992959636692565,0.01389823681853608,1.9841269840448206e-06,0.01380586359642244,-9.038909512959492e-05,3826.31
2021-02-03,3830.17,0.0004,0.16746,0.14213,2/3/21,21.3235,21.3235,0.001008804827627774,525,0,BUY_PUT,179956.86362039894,0.0,0.0,152594.59050290257,153598.16416536874,-0.6533760790172538,183815.4074032558,-2.099140565726332,0.001008804827627774,1.5873015872802654e-06,0.0009164316055141342,-9.078592052635948e-05,3830.17
2021-02-04,3871.74,0.0003,0.16746,0.14213,2/4/21,21.3364,21.3364,0.01085330416143404,526,0,BUY_PUT,179957.0778547604,0.0,0.0,154250.74600702003,154250.74600702003,0.0,183815.4074032558,-2.09902401708415,0.010853304161433819,1.1904761905157102e-06,0.010760930939320179,-9.118274592312403e-05,3871.74
2021-02-05,3886.83,0.00023,0.16746,0.14213,2/5/21,21.3536,21.3536,0.003897472454245321,527,0,BUY_PUT,179957.2421012997,0.0,0.0,154851.9340406292,154851.9340406292,0.0,183815.4074032558,-2.098934663018781,0.003897472454245321,9.126984126250903e-07,0.0038050992321316812,-9.146052370101465e-05,3886.83
2021-02-08,3915.59,0.0002,0.16746,0.14213,2/8/21,21.3811,21.3811,0.007399345996609075,528,0,BUY_PUT,179957.38492450773,0.0,0.0,155997.7370788399,155997.7370788399,0.0,183815.4074032558,-2.0988569637605647,0.007399345996609297,7.93650793751155e-07,0.007306972774495657,-9.157957131988859e-05,3915.59
2021-02-09,3911.23,0.00033,0.16746,0.14213,2/9/21,21.4203,21.4203,-0.0011134975827398197,529,0,BUY_PUT,179957.620582988,0.0,0.0,155824.03397568973,155997.7370788399,-0.11134975827399307,183815.4074032558,-2.098728759882773,-0.0011134975827399307,1.3095238096116901e-06,-0.0012058708048535705,-9.106369830402805e-05,3911.23
2021-02-10,3909.88,0.00035,0.17195,0.12067,2/10/21,21.4759,21.4759,-0.0003451599624669788,530,1,BUY_CALL,179957.620582988,161961.8585246892,17995.7620582988,155770.24975797124,155997.7370788399,-0.14582732104229112,183815.4074032558,-2.098728759882773,-0.0003451599624669788,0.0,-0.0004375331845806185,-9.237322211363974e-05,3909.88
2021-02-11,3916.38,0.00035,0.17195,0.12067,2/11/21,21.5128,21.5128,0.0016624551137118804,531,1,BUY_CALL,180412.17725423383,162231.11284461984,18181.064409613977,156029.21080624554,156029.21080624554,0.0,183815.4074032558,-1.851439004542177,0.0016624551137118804,0.0025259095434428946,0.0015700818915982406,0.002433536321329255,3916.38
2021-02-12,3934.83,0.00035,0.17195,0.12067,2/12/21,21.5495,21.5495,0.004710983101741784,532,1,BUY_CALL,181717.0286812025,162995.3808758076,18721.64780539489,156764.26178173188,156764.26178173188,0.0,183815.4074032558,-1.1415684635455392,0.004710983101741784,0.007232612824853213,0.004618609879628144,0.007140239602739573,3934.83
2021-02-16,3932.59,0.00035,0.17195,0.12067,2/16/21,21.602,21.602,-0.0005692749114954987,533,1,BUY_CALL,181565.05998973697,162902.59169478534,18662.468294951632,156675.01982048043,156764.26178173188,-0.05692749114954987,183815.4074032558,-1.2242430845756158,-0.0005692749114954987,-0.0008362930682305203,-0.0006616481336091384,-0.00092866629034416,3932.59
2021-02-17,3931.33,0.00035,0.17819,0.13024,2/17/21,21.6197,21.6197,-0.0003203995331321208,534,1,BUY_CALL,181453.86470678094,162850.3977804603,18603.46692632064,156624.82121727648,156764.26178173188,-0.08894920492117375,183815.4074032558,-1.28473599130573,-0.0003203995331322318,-0.0006124266583136251,-0.00041277275524587154,-0.0007047998804272648,3931.33
2021-02-18,3913.97,0.00023,0.17819,0.13024,2/18/21,21.6547,21.6547,-0.004415808390544673,535,1,BUY_CALL,180203.70587967703,162131.2816275378,18072.42425213923,155933.19601757766,156764.26178173188,-0.5301372613302213,183815.4074032558,-1.9648524433294123,-0.004415808390544673,-0.006889678702209467,-0.004508181612658313,-0.006982051924323107,3913.97
2021-02-19,3906.71,0.00023,0.17819,0.13024,2/19/21,21.692,21.692,-0.0018548941356217874,536,1,BUY_CALL,179685.4824157665,161830.54526404603,17854.93715172048,155643.9564467359,156764.26178173188,-0.7146433263952923,183815.4074032558,-2.2467784642388744,-0.0018548941356217874,-0.0028757647429100697,-0.0019472673577354271,-0.0029681379650237094,3906.71
2021-02-22,3876.5,0.00025,0.17819,0.13024,2/22/21,21.7644,21.7644,-0.007732849379657014,537,1,BUY_CALL,177591.4915332257,160579.1340324914,17012.357500734306,154440.3851746794,156764.26178173188,-1.4824020351577927,183815.4074032558,-3.385959837619079,-0.007732849379656903,-0.011653645327314943,-0.007825222601770543,-0.011746018549428583,3876.5
2021-02-23,3881.37,0.00023,0.17819,0.13024,2/23/21,21.8306,21.8306,0.0012562878885591378,538,1,BUY_CALL,177947.26064704914,160780.86765373172,17166.392993317415,154634.40676007877,156764.26178173188,-1.3586355700246133,183815.4074032558,-3.19241288807367,0.0012562878885591378,0.0020033004439117263,0.001163914666445498,0.0019109272217980866,3881.37
2021-02-24,3925.43,0.00028,0.16962,0.12556,2/24/21,21.8533,21.8533,0.01135166191319037,539,1,BUY_CALL,181037.29378788566,162605.9977054463,18431.296082439356,156389.76426576593,156764.26178173188,-0.23889215035973743,183815.4074032558,-1.5113605843037448,0.01135166191319037,0.017364881761037454,0.01125928869107673,0.017272508538923814,3925.43
2021-02-25,3829.34,0.00033,0.16962,0.12556,2/25/21,21.9285,21.9285,-0.024478846903396523,540,1,BUY_CALL,174361.02864161588,158625.59038204062,15735.438259575249,152561.52316904598,156764.26178173188,-2.680929036324309,183815.4074032558,-5.143409301320878,-0.024478846903396523,-0.03687784437438679,-0.024571220125510163,-0.03697021759650043,3829.34
2021-02-26,3811.15,0.00035,0.16962,0.12556,2/26/21,21.9979,21.9979,-0.004750165824920272,541,1,BUY_CALL,173139.19680645101,157872.09252365006,15267.10428280094,151836.8306354906,156764.26178173188,-3.1432107613289517,183815.4074032558,-5.808115188833563,-0.004750165824920272,-0.007007482375412155,-0.004842539047033911,-0.007099855597525795,3811.15
2021-03-01,3901.82,0.00028,0.16962,0.12556,3/1/21,22.0211,22.0211,0.023790719336683086,542,1,BUY_CALL,179393.38553255645,161627.9831679751,17765.402364581347,155449.13805811104,156764.26178173188,-0.8389180726994572,183815.4074032558,-2.4056861898406057,0.023790719336683086,0.03612231569433044,0.023698346114569446,0.0360299424722168,3901.82
2021-03-02,3870.29,0.00035,0.16962,0.12556,3/2/21,22.0424,22.0424,-0.008080844323930969,543,1,BUY_CALL,177172.26270767942,160321.89259760376,16850.37011007567,154192.9777731742,156764.26178173188,-1.640223338746527,183815.4074032558,-3.6140303957233666,-0.008080844323930858,-0.012381297216077947,-0.008173217546044498,-0.012473670438191586,3870.29
2021-03-03,3819.72,0.00035,0.17317,0.13419,3/3/21,22.0855,22.0855,-0.01306620434127681,544,1,BUY_CALL,173682.94245879067,158227.09398854323,15455.848470247445,152178.26081759995,156764.26178173188,-2.9254122795648208,183815.4074032558,-5.512304483941577,-0.013066204341276921,-0.019694506327132322,-0.013158577563390561,-0.01978687954924596,3819.72
2021-03-04,3768.47,0.00028,0.17317,0.13419,3/4/21,22.1546,22.1546,-0.013417213827191521,545,1,BUY_CALL,170229.71929583448,156104.12723524382,14125.59206059067,150136.4525523601,156764.26178173188,-4.2278827801963565,183815.4074032558,-7.3909408897464886,-0.01341721382719141,-0.01988233912939108,-0.01350958704930505,-0.01997471235150472,3768.47
2021-03-05,3841.94,0.00028,0.17317,0.13419,3/5/21,22.1821,22.1821,0.019495975820425837,546,1,BUY_CALL,175203.2209102527,159147.52952529083,16055.69138496189,153063.50920108543,156764.26178173188,-2.36071189860807,183815.4074032558,-4.685236463399178,0.019495975820425837,0.029216412004856807,0.019403602598312197,0.029124038782743167,3841.94
2021-03-08,3821.35,0.00035,0.17317,0.13419,3/8/21,22.2013,22.2013,-0.005359271617984662,547,1,BUY_CALL,173774.36995807025,158294.61468723355,15479.755270836702,152243.2002804749,156764.26178173188,-2.883987364130103,183815.4074032558,-5.462565726689849,-0.005359271617984773,-0.008155392034227438,-0.005451644840098413,-0.008247765256341077,3821.35
2021-03-09,3875.44,0.00035,0.17317,0.13419,3/9/21,22.2005,22.2005,0.014154683554241432,548,1,BUY_CALL,177469.5987565752,160535.22486647192,16934.373890103278,154398.15460373004,156764.26178173188,-1.5093409372196387,183815.4074032558,-3.4522724380547265,0.014154683554241432,0.021264521341073372,0.014062310332127792,0.021172148118959733,3875.44
2021-03-10,3898.81,0.0003,0.16299,0.12029,3/10/21,22.1807,22.1807,0.006030283013025661,549,1,BUY_CALL,179047.62482556442,161503.29770597647,17544.32711958794,155329.2191726794,156764.26178173188,-0.9154143889316568,183815.4074032558,-2.593788325497548,0.006030283013025661,0.008891810654024779,0.0059379097909120215,0.008799437431911139,3898.81
2021-03-11,3939.34,0.00028,0.16299,0.12029,3/11/21,22.0571,22.0571,0.010395479646353678,550,1,BUY_CALL,181778.9537532913,163182.20195009795,18596.75180319337,156943.940909073,156943.940909073,0.0,183815.4074032558,-1.107879735835704,0.010395479646353456,0.015254762135983979,0.010303106424239816,0.01516238891387034,3939.34
2021-03-12,3943.34,0.00025,0.16299,0.12029,3/12/21,21.9748,21.9748,0.0010153985185334946,551,1,BUY_CALL,181957.5691778714,163347.8969162091,18609.672261662283,157103.30155416488,157103.30155416488,0.0,183815.4074032558,-1.0107086514835384,0.0010153985185334946,0.0009825968347385583,0.0009230252964198549,0.0008902236126249186,3943.34
2021-03-15,3968.94,0.00015,0.16299,0.12029,3/15/21,21.8549,21.8549,0.006491958593476621,552,1,BUY_CALL,183650.74031788192,164408.34469932062,19242.39561856129,158123.209682753,158123.209682753,0.0,183815.4074032558,-0.08958285254763165,0.006491958593476621,0.009305307537689655,0.006399585371362981,0.009212934315576016,3968.94
2021-03-16,3962.71,8e-05,0.16299,0.12029,3/16/21,21.7693,21.7693,-0.0015696886322292825,553,1,BUY_CALL,183089.42514013607,164150.27478960247,18939.150350533604,157875.0054780224,158123.209682753,-0.15696886322291714,183815.4074032558,-0.3949518015794351,-0.0015696886322291714,-0.0030564275252812356,-0.0016620618543428112,-0.0031488007473948754,3962.71
2021-03-17,3974.12,8e-05,0.15857,0.10954,3/17/21,21.695,21.695,0.0028793426720601367,554,1,BUY_CALL,183814.08321493148,164622.91968043457,19191.1635344969,158329.58171814698,158329.58171814698,0.0,183815.4074032558,-0.0007203902779640003,0.0028793426720601367,0.003957946092412179,0.002786969449946497,0.0038655728702985392,3974.12
2021-03-18,3915.46,3e-05,0.15857,0.10954,3/18/21,21.6489,21.6489,-0.014760500437832724,555,1,BUY_CALL,179546.1958670154,162193.00300241422,17353.19286460118,155992.55785787437,158329.58171814698,-1.4760500437832835,183815.4074032558,-2.3225536947915293,-0.014760500437832835,-0.02321850030895456,-0.014852873659946475,-0.0233108735310682,3915.46
2021-03-19,3913.1,5e-05,0.15857,0.10954,3/19/21,21.6256,21.6256,-0.0006027388863633076,556,1,BUY_CALL,179325.11354132753,162095.24297240863,17229.87056891891,155898.53507727015,158329.58171814698,-1.535434259660018,183815.4074032558,-2.4428277941236143,-0.0006027388863633076,-0.0012313395147153239,-0.0006951121084769474,-0.0013237127368289636,3913.1
2021-03-22,3940.59,5e-05,0.15857,0.10954,3/22/21,21.5692,21.5692,0.0070251207482558975,557,1,BUY_CALL,181192.4888563241,163233.98162700768,17958.50722931643,156993.7411106642,158329.58171814698,-0.8437087959095257,183815.4074032558,-1.4269307366479467,0.0070251207482561195,0.010413350802458643,0.00693274752614248,0.010320977580345003,3940.59
2021-03-23,3910.52,0.0001,0.15857,0.10954,3/23/21,21.5147,21.5147,-0.0076308370066411335,558,1,BUY_CALL,178984.5100485019,161988.36971926695,16996.140329234928,155795.7474611859,158329.58171814698,-1.600354292270989,183815.4074032558,-2.628124281310029,-0.0076308370066412445,-0.01218581863828272,-0.007723210228754884,-0.012278191860396359,3910.52
2021-03-24,3889.14,0.00015,0.15763,0.11251,3/24/21,21.4679,21.4679,-0.005467303581109473,559,1,BUY_CALL,177413.63157898546,161102.7301254027,16310.901453582737,154943.96481316973,158329.58171814698,-2.1383350276287683,183815.4074032558,-3.482719927947109,-0.005467303581109473,-0.008776616865284859,-0.0055596768032231125,-0.008868990087398498,3889.14
2021-03-25,3909.52,0.00015,0.15763,0.11251,3/25/21,21.3943,21.3943,0.00524023305923671,560,1,BUY_CALL,178748.35039315955,161946.94597773915,16801.404415420417,155755.9072999129,158329.58171814698,-1.6255170956085974,183815.4074032558,-2.7566008103880657,0.00524023305923671,0.007523203275278556,0.00514785983712307,0.007430830053164916,3909.52
2021-03-26,3974.54,0.00015,0.15763,0.11251,3/26/21,21.298,21.298,0.016631197691788335,561,1,BUY_CALL,183271.61060367085,164640.31765187628,18631.29295179458,158346.31458588163,158346.31458588163,0.0,183815.4074032558,-0.29583853022285833,0.016631197691788335,0.025305185757308113,0.016538824469674696,0.025212812535194473,3974.54
2021-03-29,3971.09,8e-05,0.15763,0.11251,3/29/21,21.2126,21.2126,-0.0008680249789911887,562,1,BUY_CALL,182911.69140633356,164497.4057436054,18414.28566272817,158208.86602948987,158346.31458588163,-0.08680249789912997,183815.4074032558,-0.4916432249553848,-0.0008680249789912997,-0.001963856792395524,-0.0009603982011049395,-0.002056230014509164,3971.09
2021-03-30,3958.55,0.00013,0.15763,0.11251,3/30/21,21.0972,21.0972,-0.003157823166939022,563,1,BUY_CALL,181886.51035355538,163977.95202484686,17908.558328708532,157709.27040712678,158346.31458588163,-0.4023107076542298,183815.4074032558,-1.0493663599530634,-0.0031578231669391332,-0.005604786905068715,-0.003250196389052773,-0.005697160127182355,3958.55
2021-03-31,3972.89,0.00013,0.14132,0.09206,3/31/21,20.9802,20.9802,0.003622538555784205,564,1,BUY_CALL,182789.14469129112,164571.9684783554,18217.176212935712,158280.5783197812,158346.31458588163,-0.04151423812568389,183815.4074032558,-0.5583115835949837,0.003622538555784205,0.004962623869033456,0.003530165333670565,0.004870250646919816,3972.89
2021-04-01,4019.87,8e-05,0.14132,0.09206,4/1/21,20.8472,20.8472,0.011825144919693331,565,1,BUY_CALL,186061.77577663027,166518.05585533116,19543.719921299107,160152.26909638545,160152.26909638545,0.0,186061.77577663027,0.0,0.011825144919693109,0.01790385906595393,0.01173277169757947,0.01781148584384029,4019.87
2021-04-05,4077.91,0.00015,0.14132,0.09206,4/5/21,20.7124,20.7124,0.014438277854756487,566,1,BUY_CALL,190231.9518349619,168922.2898136043,21309.662021357595,162464.5920566688,162464.5920566688,0.0,190231.9518349619,0.0,0.014438277854756487,0.022412857455138768,0.014345904632642847,0.02232048423302513,4077.91
2021-04-06,4073.94,0.00015,0.14132,0.09206,4/6/21,20.5755,20.5755,-0.0009735379152555623,567,1,BUY_CALL,189792.39861737163,168757.83755973895,21034.56105763268,162306.42661641512,162464.5920566688,-0.09735379152554513,190231.9518349619,-0.2310617187861297,-0.0009735379152554513,-0.002310617187861297,-0.001065911137369091,-0.0024029904099749366,4073.94
2021-04-07,4079.95,0.0001,0.13589,0.0826,4/7/21,20.4433,20.4433,0.0014752303666720756,568,1,BUY_CALL,190099.85553184763,169006.794246321,21093.061285526648,162545.8659856657,162545.8659856657,0.0,190231.9518349619,-0.06943959825890245,0.0014752303666720756,0.0016199643226799676,0.0013828571445584359,0.0015275911005663279,4079.95
2021-04-08,4097.17,5e-05,0.13589,0.0826,4/8/21,20.3276,20.3276,0.004220639958823158,569,1,BUY_CALL,191266.42299288826,169720.11107542962,21546.311917458628,163231.9135627863,163231.9135627863,0.0,191266.42299288826,0.0,0.004220639958822936,0.006136603616961667,0.004128266736709296,0.006044230394848027,4097.17
2021-04-09,4128.8,3e-05,0.13589,0.0826,4/9/21,20.1659,20.1659,0.007719962803593772,570,1,BUY_CALL,193508.14518933804,171030.34401995374,22477.80116938429,164492.05786385044,164492.05786385044,0.0,193508.14518933804,0.0,0.007719962803593772,0.011720416795441002,0.007627589581480132,0.011628043573327362,4128.8
2021-04-12,4127.99,0.0001,0.13589,0.0826,4/12/21,20.0173,20.0173,-0.000196182910288778,571,1,BUY_CALL,193305.95539276308,170996.7907893162,22309.16460344686,164459.7873332193,164492.05786385044,-0.0196182910288778,193508.14518933804,-0.10448645269021117,-0.000196182910288778,-0.0010448645269021117,-0.00028855613240241773,-0.0011372377490157515,4127.99
2021-04-13,4141.59,0.00015,0.13589,0.0826,4/13/21,19.9052,19.9052,0.00329458162447116,572,1,BUY_CALL,194233.49302824985,171560.15367409424,22673.33935415562,165001.6135265318,165001.6135265318,0.0,194233.49302824985,0.0,0.00329458162447116,0.004798287945149804,0.0032022084023575204,0.004705914723036164,4141.59
2021-04-14,4124.66,0.00015,0.13873,0.0885,4/14/21,19.7885,19.7885,-0.0040878020277237415,573,1,BUY_CALL,192814.23071980453,170858.84973002868,21955.38098977586,164327.11959618033,165001.6135265318,-0.40878020277237415,194233.49302824985,-0.7306990603515029,-0.0040878020277237415,-0.007306990603515029,-0.004180175249837381,-0.007399363825628669,4124.66
2021-04-15,4170.42,0.0001,0.13873,0.0885,4/15/21,19.6469,19.6469,0.011094247768300924,574,1,BUY_CALL,196193.31574773183,172754.4001423405,23438.915605391325,166150.20537603158,166150.20537603158,0.0,196193.31574773183,0.0,0.011094247768300924,0.017525081086145367,0.011001874546187285,0.017432707864031727,4170.42
2021-04-16,4185.47,8e-05,0.13873,0.0885,4/16/21,19.4931,19.4931,0.0036087492386858155,575,1,BUY_CALL,197216.21198717455,173377.82745233382,23838.384534840723,166749.79980318982,166749.79980318982,0.0,197216.21198717455,0.0,0.0036087492386858155,0.005213716051152284,0.003516376016572176,0.005121342829038644,4185.47
2021-04-19,4163.26,0.00015,0.13873,0.0885,4/19/21,19.3841,19.3841,-0.005306453038726788,576,1,BUY_CALL,195381.5401567805,172457.80615300153,22923.734003778984,165864.9498213171,166749.79980318982,-0.5306453038726788,197216.21198717455,-0.9302844892454143,-0.005306453038726788,-0.009302844892454143,-0.005398826260840428,-0.009395218114567783,4163.26
2021-04-20,4134.94,0.00015,0.13873,0.0885,4/20/21,19.2877,19.2877,-0.006802361610853236,577,1,BUY_CALL,193090.42192735669,171284.68579293438,21805.736134422303,164736.67645406647,166749.79980318982,-1.2072718237139624,197216.21198717455,-2.0920136424109836,-0.006802361610853236,-0.011726380228067379,-0.006894734832966876,-0.011818753450181019,4134.94
2021-04-21,4173.42,0.00013,0.136,0.08606,4/21/21,19.1878,19.1878,0.009306060063749566,578,1,BUY_CALL,195958.07307674896,172878.6713669239,23079.401709825066,166269.7258598505,166749.79980318982,-0.287900761443749,197216.21198717455,-0.6379490295186363,0.009306060063749566,0.014851338149082904,0.009213686841635926,0.014758964926969265,4173.42
2021-04-22,4134.98,0.00015,0.136,0.08606,4/22/21,19.1047,19.1047,-0.009210671343885979,579,1,BUY_CALL,192890.3019628402,171286.3427425955,21603.959220244695,164738.2700605174,166749.79980318982,-1.206316136539043,197216.21198717455,-2.1934860125067623,-0.009210671343885979,-0.01565524229617854,-0.009303044565999619,-0.01574761551829218,4134.98
2021-04-23,4180.17,0.00015,0.136,0.08606,4/23/21,19.0191,19.0191,0.010928710658818286,580,1,BUY_CALL,196297.78552961187,173158.2816222365,23139.503907375347,166538.64694844306,166749.79980318982,-0.1266285506765108,197216.21198717455,-0.46569521253273516,0.010928710658818286,0.01766539598983119,0.010836337436704646,0.01757302276771755,4180.17
2021-04-26,4187.62,8e-05,0.136,0.08606,4/26/21,18.9366,18.9366,0.001782224167916624,581,1,BUY_CALL,196781.16556130062,173466.88849661857,23314.277064682054,166835.45614992673,166835.45614992673,0.0,197216.21198717455,-0.22059364262722037,0.001782224167916846,0.0024624833662010293,0.0016898509458032063,0.0023701101440873895,4187.62
2021-04-27,4186.72,0.0001,0.136,0.08606,4/27/21,18.8597,18.8597,-0.0002149192142553158,582,1,BUY_CALL,196624.64817610092,173429.60712924355,23195.041046857354,166799.60000478104,166835.45614992673,-0.02149192142554268,197216.21198717455,-0.2999569888869513,-0.00021491921425542682,-0.0007953880380433542,-0.00030729243636906656,-0.000887761260156994,4186.72
2021-04-28,4183.18,8e-05,0.13351,0.08441,4/28/21,18.7718,18.7718,-0.0008455306301830001,583,1,BUY_CALL,196249.44835805878,173282.96708423516,22966.48127382362,166658.56583387472,166835.45614992673,-0.106026812365978,197216.21198717455,-0.4902049478460957,-0.0008455306301830001,-0.001908203378988893,-0.0009379038522966399,-0.0020005766011025328,4183.18
2021-04-29,4211.47,8e-05,0.13351,0.08441,4/29/21,18.7083,18.7083,0.006762797680233579,584,1,BUY_CALL,198399.95652719575,174454.84473205643,23945.111795139313,167785.6439962871,167785.6439962871,0.0,198399.95652719575,0.0,0.006762797680233579,0.010958034211710821,0.006670424458119939,0.010865660989597181,4211.47
2021-04-30,4181.17,3e-05,0.13351,0.08441,4/30/21,18.6338,18.6338,-0.007194637501869883,585,1,BUY_CALL,195922.836858903,173199.70536376428,22723.131495138725,166578.48710971602,167785.6439962871,-0.7194637501869994,198399.95652719575,-1.2485484934837698,-0.007194637501869994,-0.012485484934837698,-0.0072870107239836335,-0.012577858156951338,4181.17
2021-05-03,4192.66,5e-05,0.13351,0.08441,5/3/21,18.5508,18.5508,0.0027480346410215795,586,1,BUY_CALL,196736.35263054247,173675.66415391862,23060.68847662384,167036.2505627425,167785.6439962871,-0.4466373973933013,198399.95652719575,-0.8385102122868915,0.0027480346410215795,0.004152225359136397,0.0026556614189079397,0.004059852137022757,4192.66
2021-05-04,4164.66,0.0001,0.13351,0.08441,5/4/21,18.5069,18.5069,-0.006678337857112138,587,1,BUY_CALL,194483.23234665857,172515.7993911404,21967.432955518165,165920.72604709928,167785.6439962871,-1.1114883876650938,198399.95652719575,-1.9741557655030495,-0.006678337857112027,-0.011452485795114375,-0.006770711079225666,-0.011544859017228015,4164.66
2021-05-05,4167.59,8e-05,0.13609,0.09283,5/5/21,18.4596,18.4596,0.0007035388242977447,588,1,BUY_CALL,194643.33292633508,172637.17095381682,22006.161972518246,166037.45771962908,167785.6439962871,-1.0419164804688075,198399.95652719575,-1.8934598911294342,0.0007035388242977447,0.0008232101952683202,0.000611165602184105,0.0007308369731546804,4167.59
